From Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Temp,RH,WS,WD,SR,BP,AT,RF,TOT-RF,AQI
03-05-2025 00:00,86.46,164.75,33.16,67.39,62.8,35.72,6.1,0.99,48.53,2.89,17.31,None,65.23,0.98,158.18,151.74,981.17,28.67,0,0,
04-05-2025 00:00,100.25,195.79,17.09,58.67,45.09,25.32,12.55,0.99,46.59,2.78,16.24,None,56.26,1.22,153.06,152.45,979.3,29.98,0,0,
05-05-2025 00:00,41.3,96.46,3.81,37.4,22.92,32.49,9.54,0.96,50.34,1.17,6.62,None,55.35,1.51,125.67,113.55,981.38,28.4,0,0,
06-05-2025 00:00,58.29,131.12,8.27,45.95,31.17,31.82,9.23,1,49.11,1.75,8.13,None,54.54,1.27,148.96,188.91,980.8,29.34,0,0,
07-05-2025 00:00,59.42,121.17,18.04,37.01,34.05,37.29,7.64,1.28,48.49,1.68,9.44,None,61.79,1.21,135.02,161.26,980.44,29.16,0,0,
08-05-2025 00:00,82.65,157.39,37.64,56.05,60.4,46.54,10.69,1.1,34.33,2.81,17.34,None,60.04,1.25,141.42,170.27,980.41,29.85,0,0,
09-05-2025 00:00,71.83,148.88,26.1,56.17,51.09,88.98,10.45,1.07,31.63,2.49,12.31,None,54.78,1.09,153.05,161.92,981.6,30.5,0,0,
10-05-2025 00:00,84.96,143.54,26.64,58.36,52.68,91.03,8.69,0.98,39.21,2.66,19.28,None,60.09,0.97,195.79,143.68,981.28,29.89,0,0,
11-05-2025 00:00,63.08,127.08,11.28,37.62,29.17,84.74,9.95,0.96,64.42,1.75,10.1,None,52.7,1.24,177.42,200.8,979.97,30.93,0,0,
12-05-2025 00:00,47,107.08,7.64,45.76,30.49,67.92,9.26,1.02,80.66,1.14,7.38,None,43.22,1.14,197.71,194.17,979.11,31.77,0,0,
13-05-2025 00:00,32.58,105.82,4.28,38.89,24.16,62.52,6.09,0.87,65.79,1.02,6.93,None,46.43,1.23,197.28,196.73,979.18,31.25,0,0,
14-05-2025 00:00,56.42,141.83,27.55,59.2,53.89,64.17,5.4,1.06,53.08,1.84,14.94,None,46.19,0.88,195.12,196.28,979.09,31.75,0,0,
15-05-2025 00:00,201.54,277.54,12.36,58.57,41.2,62.82,9.62,1.07,58.18,1.8,17.72,None,40.91,0.91,205.46,166.05,978.65,32.25,0,0,
16-05-2025 00:00,95,274,51.8,106.7,98.9,65.9,6.9,None,2.3,3.8,33.6,None,48,2.2,158,3,978,29.6,0,0,
